id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
955,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 72, 94, 90, 35, 57, 33, 11, 87, 15]",527,955,10,19
956,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 28, 14, 29, 20, 65, 76, 33, 60, 26]",383,956,10,19
957,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 49, 84, 50, 51, 40, 82, 13, 30, 92]",584,957,10,19
958,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[61, 47, 22, 76, 46, 34, 16, 99, 23, 66]",490,958,10,19
959,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 79, 81, 49, 73, 76, 16, 65, 98, 55]",668,959,10,19
960,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 72, 20, 70, 30, 95, 17, 42, 11, 100]",552,960,10,19
961,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 87, 68, 55, 12, 97, 88, 44, 71, 78]",627,961,10,22
962,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 28, 24, 29, 42, 92, 96, 76, 42, 84]",572,962,10,22
963,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[96, 51, 42, 72, 71, 49, 53, 20, 38, 92]",584,963,10,22
964,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 54, 49, 97, 72, 73, 51, 21, 90, 72]",655,964,10,22
965,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 57, 51, 59, 23, 93, 82, 43, 58, 99]",582,965,10,22
966,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 27, 44, 43, 21, 100, 85, 57, 89, 76]",632,966,10,22
967,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 18, 63, 54, 80, 94, 88, 28, 93, 62]",607,967,10,22
968,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 54, 47, 71, 93, 30, 94, 99, 30, 77]",646,968,10,22
969,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[82, 22, 66, 95, 82, 44, 80, 74, 50, 55]",650,969,10,22
970,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 97, 33, 44, 28, 15, 84, 70, 50, 81]",562,970,10,22
971,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 94, 10, 79, 81, 41, 55, 87, 37, 29]",597,971,10,21
972,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 32, 34, 77, 63, 38, 71, 53, 38, 97]",526,972,10,21
973,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[22, 19, 11, 61, 62, 33, 41, 37, 32, 74]",392,973,10,21
974,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 12, 57, 84, 79, 47, 48, 45, 20, 19]",429,974,10,21
975,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 18, 89, 80, 37, 79, 44, 34, 46, 88]",589,975,10,21
976,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 82, 10, 65, 29, 19, 40, 25, 91, 87]",459,976,10,21
977,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 16, 83, 32, 76, 74, 77, 10, 32, 72]",555,977,10,21
978,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[82, 80, 85, 36, 62, 90, 41, 16, 67, 15]",574,978,10,21
979,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[42, 57, 71, 50, 76, 37, 38, 11, 93, 42]",517,979,10,21
980,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[39, 96, 64, 58, 28, 70, 45, 33, 40, 96]",569,980,10,21
981,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 91, 75, 87, 22, 53, 89, 86, 56, 83]",678,981,10,4
982,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 70, 66, 11, 29, 64, 51, 13, 52, 44]",492,982,10,4
983,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 98, 61, 69, 23, 56, 21, 53, 46, 44]",482,983,10,4
984,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[39, 65, 100, 31, 59, 81, 13, 21, 93, 38]",540,984,10,4
985,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 22, 48, 54, 14, 43, 79, 63, 32, 16]",428,985,10,4
986,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[96, 39, 93, 10, 72, 91, 32, 99, 82, 76]",690,986,10,4
987,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 48, 81, 60, 31, 10, 48, 17, 12, 38]",383,987,10,4
988,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[66, 36, 33, 20, 58, 39, 34, 44, 57, 42]",429,988,10,4
989,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 36, 76, 15, 35, 43, 35, 53, 97, 18]",491,989,10,4
990,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 42, 87, 82, 49, 99, 84, 14, 37, 66]",623,990,10,4
991,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 12, 73, 34, 12, 41, 96, 22, 88, 72]",465,991,10,16
992,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 33, 26, 46, 75, 41, 69, 79, 78, 72]",562,992,10,16
993,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[47, 57, 33, 97, 78, 64, 88, 53, 98, 96]",711,993,10,16
994,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[14, 16, 100, 78, 25, 48, 61, 33, 32, 11]",418,994,10,16
995,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 51, 10, 62, 23, 63, 90, 18, 93, 30]",463,995,10,16
996,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 23, 65, 24, 76, 41, 34, 24, 68, 26]",480,996,10,16
997,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 29, 33, 98, 82, 30, 70, 20, 80, 78]",612,997,10,16
998,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[78, 31, 20, 91, 30, 44, 46, 77, 77, 79]",573,998,10,16
999,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[87, 17, 43, 93, 66, 11, 89, 55, 35, 73]",569,999,10,16
1000,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 24, 73, 59, 17, 46, 12, 30, 64, 16]",427,1000,10,16
