id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
684,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[70, 41, 24, 21, 76, 21, 81, 21, 84, 58]",497,684,7,3
685,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 20, 65, 99, 66, 94, 39, 76, 61, 67]",650,685,7,3
686,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[66, 63, 46, 20, 63, 23, 25, 49, 16, 99]",470,686,7,3
687,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 56, 75, 14, 79, 46, 21, 30, 53, 71]",470,687,7,3
688,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 79, 60, 35, 37, 17, 28, 82, 65, 88]",544,688,7,3
689,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 50, 91, 77, 35, 88, 74, 72, 35, 88]",702,689,7,3
690,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 57, 65, 38, 53, 94, 37, 94, 41, 69]",573,690,7,3
691,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 10, 55, 83, 12, 26, 69, 45, 42, 88]",518,691,7,42
692,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 72, 72, 58, 51, 56, 35, 48, 93, 21]",587,692,7,42
693,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[55, 75, 46, 100, 77, 95, 59, 59, 69, 24]",659,693,7,42
694,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 22, 68, 77, 47, 76, 55, 39, 33, 20]",518,694,7,42
695,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[98, 13, 77, 15, 39, 56, 96, 95, 34, 58]",581,695,7,42
696,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 85, 16, 53, 94, 45, 96, 37, 84, 45]",587,696,7,42
697,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 44, 14, 70, 43, 13, 96, 36, 42, 50]",435,697,7,42
698,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[87, 54, 23, 92, 90, 82, 23, 95, 37, 54]",637,698,7,42
699,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 67, 54, 35, 83, 25, 21, 71, 15, 83]",511,699,7,42
700,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[98, 60, 71, 65, 28, 35, 99, 80, 91, 53]",680,700,7,42
701,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 42, 42, 27, 69, 75, 20, 33, 65, 65]",450,701,8,10
702,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 21, 12, 16, 13, 44, 73, 31, 41, 46]",348,702,8,10
703,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 99, 37, 54, 44, 90, 46, 83, 75, 91]",704,703,8,10
704,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[79, 12, 62, 17, 96, 65, 25, 50, 92, 84]",582,704,8,10
705,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 70, 34, 67, 69, 12, 72, 58, 16, 35]",448,705,8,10
706,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 55, 62, 57, 53, 24, 16, 61, 42, 63]",466,706,8,10
707,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[52, 69, 12, 55, 17, 33, 41, 50, 32, 96]",457,707,8,10
708,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 21, 44, 28, 65, 42, 73, 53, 56, 59]",484,708,8,10
709,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 37, 63, 14, 95, 15, 27, 27, 44, 30]",376,709,8,10
710,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[75, 71, 46, 36, 64, 41, 37, 39, 18, 41]",468,710,8,10
711,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 67, 92, 62, 43, 18, 96, 20, 93, 80]",611,711,8,2
712,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 54, 31, 98, 43, 28, 62, 61, 12, 60]",497,712,8,2
713,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[34, 27, 97, 93, 73, 95, 100, 35, 27, 78]",659,713,8,2
714,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[80, 11, 48, 82, 67, 64, 50, 50, 29, 50]",531,714,8,2
715,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 91, 56, 10, 92, 87, 38, 100, 59, 79]",709,715,8,2
716,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 48, 44, 14, 41, 35, 53, 24, 98, 29]",469,716,8,2
717,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 94, 55, 73, 14, 39, 50, 92, 37, 55]",552,717,8,2
718,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 91, 73, 76, 16, 85, 50, 42, 18, 90]",570,718,8,2
719,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[72, 99, 48, 68, 57, 53, 37, 28, 77, 33]",572,719,8,2
720,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 20, 53, 60, 67, 25, 58, 20, 78, 94]",560,720,8,2
721,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 38, 87, 86, 84, 77, 40, 95, 58, 88]",734,721,8,36
722,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 72, 85, 40, 38, 91, 22, 17, 68, 33]",566,722,8,36
723,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 67, 26, 80, 48, 84, 88, 71, 23, 31]",556,723,8,36
724,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 41, 70, 89, 99, 96, 86, 92, 70, 95]",765,724,8,36
725,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[45, 12, 92, 88, 77, 50, 71, 24, 56, 49]",564,725,8,36
726,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 96, 24, 76, 99, 84, 87, 56, 79, 76]",713,726,8,36
727,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 92, 93, 95, 78, 90, 33, 42, 67, 95]",784,727,8,36
728,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 55, 87, 87, 16, 25, 40, 82, 90, 72]",566,728,8,36
729,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 16, 63, 97, 25, 97, 84, 96, 35, 92]",628,729,8,36
730,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 46, 25, 13, 27, 41, 30, 53, 55, 63]",365,730,8,36
731,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 25, 74, 53, 50, 80, 70, 53, 62, 85]",626,731,8,14
732,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[52, 84, 63, 66, 92, 22, 10, 38, 80, 72]",579,732,8,14
733,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[61, 21, 80, 92, 40, 49, 69, 38, 92, 68]",610,733,8,14
734,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[14, 73, 37, 36, 63, 55, 77, 70, 71, 98]",594,734,8,14
735,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 34, 67, 54, 27, 12, 84, 91, 38, 43]",467,735,8,14
736,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[89, 36, 38, 12, 10, 80, 51, 11, 78, 41]",446,736,8,14
737,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 30, 85, 37, 70, 21, 76, 49, 69, 53]",513,737,8,14
738,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 90, 88, 33, 82, 37, 44, 13, 47, 36]",494,738,8,14
739,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 96, 17, 52, 98, 71, 26, 67, 21, 43]",549,739,8,14
740,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[26, 18, 63, 43, 82, 100, 83, 38, 23, 66]",542,740,8,14
741,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 75, 19, 64, 17, 80, 42, 86, 89, 82]",637,741,8,20
742,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[50, 45, 30, 78, 22, 37, 91, 60, 73, 55]",541,742,8,20
743,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 53, 69, 78, 94, 99, 78, 25, 71, 32]",680,743,8,20
744,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[55, 18, 81, 54, 68, 46, 25, 36, 31, 52]",466,744,8,20
745,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 85, 71, 53, 20, 40, 69, 78, 20, 56]",509,745,8,20
746,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 24, 71, 21, 66, 13, 99, 77, 43, 86]",525,746,8,20
747,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[70, 38, 33, 14, 66, 70, 50, 76, 32, 99]",548,747,8,20
748,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 63, 82, 20, 33, 100, 62, 62, 56, 32]",609,748,8,20
749,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 58, 94, 17, 88, 49, 91, 60, 72, 28]",650,749,8,20
750,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 13, 82, 97, 53, 90, 22, 27, 100, 73]",605,750,8,20
751,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[22, 40, 26, 55, 65, 99, 56, 12, 83, 32]",490,751,8,40
752,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[14, 11, 34, 28, 32, 35, 35, 90, 63, 17]",359,752,8,40
753,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 74, 18, 58, 30, 22, 32, 47, 26, 62]",426,753,8,40
754,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 56, 10, 98, 29, 67, 100, 76, 51, 88]",587,754,8,40
755,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 58, 14, 65, 25, 72, 39, 62, 55, 47]",530,755,8,40
756,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[82, 55, 30, 53, 87, 58, 14, 24, 61, 54]",518,756,8,40
757,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[39, 24, 51, 47, 79, 61, 94, 61, 14, 81]",551,757,8,40
758,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[79, 94, 59, 92, 51, 75, 92, 27, 68, 49]",686,758,8,40
759,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 62, 92, 46, 47, 87, 13, 19, 84, 51]",561,759,8,40
760,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 77, 14, 22, 100, 60, 57, 85, 11, 78]",569,760,8,40
761,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 67, 89, 89, 88, 31, 71, 45, 58, 54]",629,761,8,3
762,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[56, 32, 97, 73, 53, 27, 25, 71, 58, 90]",582,762,8,3
763,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[77, 12, 83, 41, 61, 94, 17, 12, 51, 27]",475,763,8,3
764,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[96, 62, 18, 25, 96, 73, 34, 22, 91, 56]",573,764,8,3
765,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 19, 47, 57, 12, 39, 96, 63, 87, 33]",548,765,8,3
766,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 31, 43, 97, 24, 56, 70, 62, 31, 19]",470,766,8,3
767,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[10, 72, 47, 33, 84, 97, 38, 71, 15, 59]",526,767,8,3
768,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 71, 54, 12, 97, 50, 57, 89, 49, 76]",606,768,8,3
769,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 73, 13, 13, 40, 85, 38, 59, 17, 26]",396,769,8,3
770,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[10, 62, 86, 59, 52, 97, 75, 13, 42, 45]",541,770,8,3
771,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[61, 77, 80, 35, 51, 92, 77, 31, 77, 78]",659,771,8,50
772,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 78, 66, 68, 97, 51, 73, 83, 36, 46]",655,772,8,50
773,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[50, 41, 43, 93, 87, 49, 88, 81, 91, 29]",652,773,8,50
774,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 43, 100, 18, 45, 21, 27, 96, 63, 18]",488,774,8,50
775,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[55, 92, 72, 65, 60, 97, 37, 49, 91, 74]",692,775,8,50
776,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[64, 56, 39, 80, 82, 85, 98, 18, 47, 96]",665,776,8,50
777,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 71, 30, 56, 89, 27, 81, 48, 38, 57]",587,777,8,50
778,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 99, 14, 17, 39, 31, 48, 55, 18, 62]",448,778,8,50
779,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[47, 52, 78, 89, 29, 14, 20, 25, 32, 75]",461,779,8,50
780,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[79, 79, 79, 51, 91, 64, 63, 74, 81, 18]",679,780,8,50
781,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 16, 54, 47, 74, 61, 85, 76, 72, 15]",548,781,8,41
782,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[34, 32, 40, 52, 85, 58, 14, 47, 63, 10]",435,782,8,41
783,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[52, 70, 31, 18, 77, 80, 58, 39, 33, 10]",468,783,8,41
784,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[70, 70, 70, 41, 48, 81, 97, 86, 47, 85]",695,784,8,41
785,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[56, 61, 85, 50, 54, 94, 12, 80, 62, 22]",576,785,8,41
786,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 58, 85, 96, 50, 14, 57, 90, 28, 40]",543,786,8,41
787,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[21, 83, 76, 53, 66, 68, 92, 92, 97, 32]",680,787,8,41
788,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 20, 53, 30, 83, 41, 53, 74, 14, 31]",414,788,8,41
789,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[46, 13, 46, 63, 12, 25, 86, 35, 84, 13]",423,789,8,41
790,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 31, 86, 73, 50, 43, 29, 14, 37, 25]",461,790,8,41
791,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 54, 64, 86, 17, 30, 59, 62, 51, 24]",507,791,8,27
792,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[62, 87, 71, 93, 93, 70, 66, 93, 77, 87]",799,792,8,27
793,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 13, 46, 54, 68, 95, 77, 88, 44, 51]",622,793,8,27
794,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 76, 93, 58, 62, 63, 91, 35, 91, 77]",731,794,8,27
795,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 41, 30, 71, 47, 88, 48, 38, 97, 57]",593,795,8,27
796,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 92, 49, 37, 30, 31, 90, 74, 36, 39]",568,796,8,27
797,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[68, 47, 28, 53, 27, 29, 99, 39, 19, 62]",471,797,8,27
798,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 92, 18, 72, 62, 58, 15, 59, 78, 39]",552,798,8,27
799,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[96, 12, 35, 25, 42, 26, 73, 49, 49, 51]",458,799,8,27
800,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 27, 32, 48, 34, 71, 24, 51, 34, 15]",376,800,8,27
801,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[79, 50, 66, 41, 32, 53, 67, 44, 74, 77]",583,801,9,6
802,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[47, 46, 73, 41, 71, 71, 92, 97, 28, 31]",597,802,9,6
803,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[98, 16, 49, 31, 52, 14, 97, 52, 28, 77]",514,803,9,6
804,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[96, 88, 62, 94, 35, 34, 31, 71, 40, 69]",620,804,9,6
805,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 36, 89, 84, 94, 80, 70, 17, 96, 97]",739,805,9,6
806,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[14, 99, 98, 18, 19, 12, 15, 40, 73, 49]",437,806,9,6
807,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[62, 73, 26, 67, 22, 94, 24, 68, 67, 23]",526,807,9,6
808,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 33, 52, 37, 96, 63, 67, 76, 68, 11]",515,808,9,6
809,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 67, 19, 43, 41, 86, 14, 94, 43, 10]",432,809,9,6
810,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[82, 60, 87, 63, 87, 93, 46, 73, 69, 67]",727,810,9,6
811,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 43, 93, 56, 30, 77, 29, 81, 73, 72]",628,811,9,18
812,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[31, 11, 21, 84, 15, 80, 55, 91, 78, 80]",546,812,9,18
813,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[77, 58, 62, 92, 50, 41, 30, 25, 18, 67]",520,813,9,18
814,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[34, 64, 33, 35, 92, 63, 43, 35, 100, 51]",550,814,9,18
815,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 42, 92, 89, 57, 65, 37, 58, 38, 29]",588,815,9,18
816,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[46, 21, 31, 56, 86, 20, 84, 74, 78, 58]",554,816,9,18
817,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[72, 65, 92, 86, 79, 74, 10, 79, 52, 85]",694,817,9,18
818,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[35, 37, 83, 62, 59, 98, 98, 92, 97, 89]",750,818,9,18
819,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 78, 15, 44, 48, 52, 63, 26, 47, 40]",450,819,9,18
820,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 88, 15, 17, 43, 76, 73, 71, 92, 65]",626,820,9,18
821,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 13, 47, 90, 84, 78, 61, 76, 52, 47]",605,821,9,12
822,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 28, 44, 69, 34, 85, 20, 56, 74, 39]",476,822,9,12
823,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 24, 18, 64, 72, 25, 52, 69, 11, 63]",479,823,9,12
824,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 72, 68, 51, 99, 92, 66, 50, 68, 54]",708,824,9,12
825,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 25, 42, 97, 49, 52, 36, 93, 85, 59]",630,825,9,12
826,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 94, 22, 78, 97, 26, 26, 80, 44, 43]",540,826,9,12
827,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[42, 73, 16, 74, 25, 45, 90, 71, 85, 15]",536,827,9,12
828,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[67, 72, 13, 91, 89, 49, 74, 99, 86, 89]",729,828,9,12
829,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 51, 37, 24, 93, 65, 82, 39, 40, 68]",524,829,9,12
830,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 78, 64, 70, 22, 75, 32, 100, 41, 20]",553,830,9,12
831,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[31, 83, 60, 23, 24, 62, 67, 57, 40, 28]",475,831,9,26
832,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 65, 91, 32, 17, 18, 80, 84, 48, 92]",622,832,9,26
833,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[89, 14, 70, 18, 18, 21, 48, 47, 27, 49]",401,833,9,26
834,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 42, 72, 88, 54, 56, 76, 16, 77, 52]",614,834,9,26
835,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[77, 35, 84, 61, 55, 94, 46, 21, 48, 16]",537,835,9,26
836,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 44, 65, 15, 30, 28, 46, 64, 83, 55]",468,836,9,26
837,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[75, 79, 87, 23, 18, 100, 63, 77, 62, 90]",674,837,9,26
838,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[71, 73, 55, 27, 48, 28, 74, 45, 39, 16]",476,838,9,26
839,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 43, 99, 46, 85, 19, 20, 62, 61, 15]",475,839,9,26
840,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 21, 78, 42, 17, 42, 39, 61, 81, 62]",455,840,9,26
841,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 16, 28, 55, 28, 56, 17, 30, 45, 27]",390,841,9,20
842,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 17, 16, 94, 91, 66, 24, 19, 81, 90]",516,842,9,20
843,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[22, 56, 87, 67, 20, 85, 30, 49, 94, 95]",605,843,9,20
844,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 58, 77, 98, 96, 79, 11, 11, 97, 63]",638,844,9,20
845,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[87, 91, 65, 28, 52, 68, 26, 99, 55, 12]",583,845,9,20
846,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[94, 26, 26, 32, 85, 79, 10, 41, 13, 69]",475,846,9,20
847,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[34, 13, 87, 58, 93, 86, 28, 52, 61, 36]",548,847,9,20
848,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[52, 79, 99, 74, 62, 39, 91, 26, 68, 88]",678,848,9,20
849,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 41, 10, 60, 94, 15, 12, 90, 61, 75]",487,849,9,20
850,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 88, 55, 16, 38, 18, 89, 98, 38, 93]",590,850,9,20
851,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[66, 28, 25, 90, 58, 28, 30, 74, 15, 91]",505,851,9,11
852,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[80, 66, 96, 11, 77, 17, 61, 53, 96, 43]",600,852,9,11
853,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 82, 37, 46, 77, 74, 50, 99, 45, 61]",586,853,9,11
854,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 55, 43, 69, 47, 54, 42, 38, 62, 67]",530,854,9,11
855,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 39, 28, 54, 75, 78, 30, 82, 16, 59]",512,855,9,11
856,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 100, 94, 50, 84, 100, 77, 56, 72, 100]",771,856,9,11
857,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 56, 29, 80, 84, 100, 48, 55, 90, 56]",684,857,9,11
858,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[62, 13, 44, 33, 41, 90, 88, 67, 83, 96]",617,858,9,11
859,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[67, 16, 30, 79, 29, 94, 54, 86, 46, 18]",519,859,9,11
860,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 43, 17, 78, 22, 69, 72, 16, 92, 72]",573,860,9,11
861,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[70, 98, 96, 84, 19, 49, 27, 14, 32, 24]",513,861,9,3
862,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 79, 39, 25, 60, 62, 34, 100, 34, 48]",580,862,9,3
863,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[91, 50, 20, 97, 50, 83, 45, 12, 29, 38]",515,863,9,3
864,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 84, 43, 69, 51, 72, 79, 20, 21, 39]",511,864,9,3
865,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 82, 52, 38, 100, 90, 15, 57, 54, 83]",586,865,9,3
866,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[72, 83, 100, 95, 51, 24, 100, 56, 90, 77]",748,866,9,3
867,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 31, 14, 87, 65, 71, 41, 70, 45, 95]",611,867,9,3
868,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 44, 94, 26, 13, 61, 15, 87, 20, 61]",481,868,9,3
869,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[62, 37, 88, 18, 95, 27, 68, 85, 97, 70]",647,869,9,3
870,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[42, 27, 47, 70, 41, 81, 38, 57, 14, 17]",434,870,9,3
871,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[94, 20, 27, 20, 77, 66, 60, 21, 20, 26]",431,871,9,17
872,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 62, 42, 13, 16, 32, 50, 64, 55, 27]",404,872,9,17
873,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 89, 79, 25, 17, 67, 18, 62, 58, 36]",484,873,9,17
874,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 86, 99, 96, 41, 26, 10, 54, 38, 74]",614,874,9,17
